rt_true,da_true,load_true,rt_pred,da_pred,load_pred
47.4,123.0,4350.9199,55.2747,91.4152,4344.1234
49.31,123.0,4381.4707,35.4547,97.7861,4380.4281
49.65,123.0,4381.4106,36.9928,102.3956,4377.8708
42.97,123.0,4405.2622,45.2727,97.9057,4375.1144
42.98,123.0,4419.1118,46.9298,106.0159,4344.2077
42.96,123.0,4433.6602,55.7135,128.9333,4339.7286
42.96,123.0,4437.5317,56.2222,115.9658,4386.2966
40.17,123.0,4434.0654,64.7759,124.4658,4435.4756
38.66,123.0,4425.1479,50.4774,115.8536,4429.2765
39.47,123.0,4413.0444,54.1253,113.8378,4441.8466
42.9,123.0,4406.8438,52.3429,102.1892,4516.6095
42.65,123.0,4437.0322,51.6206,98.9763,4472.6067
28.1,158.48,4436.7798,50.5187,111.8711,4459.9343
31.16,158.48,4438.4102,51.7749,134.4945,4471.8638
33.77,158.48,4424.123,51.8691,137.2057,4494.9182
34.17,158.48,4446.7153,47.3875,135.2581,4503.446
33.85,158.48,4462.3623,45.9404,132.1426,4515.3297
34.09,158.48,4469.5176,44.3256,120.9546,4550.2403
33.82,158.48,4458.6289,39.0439,116.2641,4579.7768
33.82,158.48,4508.834,39.4484,117.4035,4565.6462
42.13,158.48,4475.6729,40.889,119.1087,4530.7322
42.13,158.48,4480.1655,37.7525,127.7553,4487.3581
45.92,158.48,4490.3027,42.8201,124.4734,4448.7222
45.84,158.48,4521.0669,38.9676,130.1086,4418.5577
46.97,101.24,4534.0161,43.0163,128.7281,4461.295
44.13,101.24,4542.5786,35.4928,157.0258,4546.7299
52.13,101.24,4562.6152,37.7241,156.7586,4539.7611
100.53,101.24,4575.9854,37.0937,158.4983,4474.5
82.22,101.24,4598.875,42.3421,161.8958,4458.9319
82.2,101.24,4602.6523,40.3745,161.3871,4491.6415
85.63,101.24,4628.1357,39.3598,162.0242,4500.5018
98.47,101.24,4621.3252,38.2101,158.0153,4502.1332
98.47,101.24,4611.627,33.8102,160.3264,4548.4417
94.44,101.24,4612.9316,35.839,158.6432,4507.2389
91.27,101.24,4636.8779,41.7502,159.8471,4492.4116
100.59,101.24,4638.6572,39.3872,162.9659,4513.1071
42.93,98.59,4659.9883,43.1741,159.1999,4565.4767
42.95,98.59,4662.9531,28.9033,80.9455,4378.653
46.22,98.59,4670.4902,32.1148,79.5351,4393.9805
97.46,98.59,4682.0239,27.2669,87.6427,4371.6394
51.84,98.59,4685.8032,40.9853,89.5575,4394.0345
119.08,98.59,4699.2422,36.8645,95.6705,4439.8458
88.05,98.59,4713.8574,40.453,90.5693,4418.0905
92.83,98.59,4708.6016,54.2566,92.9733,4414.8605
88.08,98.59,4722.5449,51.9526,96.7678,4417.5622
121.38,98.59,4716.7568,58.5514,84.8055,4398.3057
107.95,98.59,4740.9883,42.9856,68.6094,4414.0998
103.15,98.59,4745.0088,46.9099,73.1848,4423.0195
107.37,81.58,4753.4443,54.1157,76.5857,4398.6891
154.97,81.58,4740.3071,76.9303,79.2207,4450.3846
154.97,81.58,4739.4199,54.8823,73.3667,4481.5614
82.23,81.58,4768.832,53.0935,73.225,4526.4665
82.23,81.58,4765.4863,58.6951,71.0302,4581.6866
84.31,81.58,4787.3633,55.8288,28.5832,4558.3039
82.22,81.58,4755.5708,60.4359,24.3169,4599.6778
85.89,81.58,4739.3901,41.597,27.6214,4611.6042
86.09,81.58,4734.96,80.9889,31.2831,4603.8266
103.27,81.58,4716.0854,62.8964,20.1204,4624.9238
103.21,81.58,4701.5879,71.9514,50.1931,4597.3795
95.26,81.58,4705.9604,73.041,56.4653,4606.136
103.58,61.37,4668.9263,85.1864,41.1967,4639.6798
83.0,61.37,4667.5386,64.0945,-6.1474,4683.0713
82.71,61.37,4646.1812,87.4274,18.3433,4626.2728
85.21,61.37,4620.2534,73.5547,6.294,4617.0073
83.43,61.37,4648.4912,74.2266,16.3429,4674.8818
73.59,61.37,4582.8003,74.2064,0.3604,4669.3005
75.79,61.37,4588.0933,85.5352,17.2091,4662.7283
121.62,61.37,4546.3857,97.4834,6.8219,4657.8051
75.2,61.37,4516.6133,86.0472,27.465,4596.0579
33.23,61.37,4499.9927,94.3814,41.3234,4579.5094
31.21,61.37,4454.4141,106.9606,46.2825,4528.9687
408.67,61.37,4376.1465,116.5141,-11.0812,4526.3483
408.67,53.5,4381.0996,82.706,6.7762,4530.7151
408.67,53.5,4308.7886,109.8363,12.1241,4398.7758
422.3,53.5,4250.208,94.4159,26.7159,4378.4471
418.44,53.5,4192.1943,103.4497,8.6578,4426.5951
312.98,53.5,4168.8794,92.5176,42.748,4321.7658
312.96,53.5,4146.3862,90.5328,28.6804,4362.632
312.92,53.5,4141.0513,65.6537,46.038,4251.4373
312.92,53.5,4149.2207,78.8259,37.4154,4292.4031
312.84,53.5,4091.8096,74.8276,32.204,4232.1951
312.13,53.5,4086.8853,66.0927,17.7961,4204.7554
312.14,53.5,4096.082,43.7432,19.2842,4186.1421
305.94,53.5,4060.3477,48.8347,26.4171,4102.5812
309.08,50.8,4028.6743,56.8183,38.1283,3922.6084
309.08,50.8,4001.3845,53.2018,33.3758,3967.5998
309.11,50.8,3980.8105,57.8623,25.8324,3868.037
315.31,50.8,3964.7241,38.4767,16.7705,3802.5476
258.18,50.8,3958.1768,38.2377,16.0377,3676.8544
258.2,50.8,3938.8862,23.3423,16.458,3625.1351
312.96,50.8,3907.9001,24.7799,12.626,3631.3114
220.27,50.8,3896.2156,23.3893,16.9379,3625.4949
104.28,50.8,3876.7983,77.4543,22.7281,3724.7351
80.93,50.8,3841.9612,79.3307,18.4457,3636.782
80.93,50.8,3826.8774,74.4678,20.3292,3642.1406
82.08,50.8,3787.6062,-8.8916,21.3268,3700.6977
57.38,46.03,3776.9082,100.2585,16.4262,3689.046
49.67,46.03,3792.6689,103.6586,10.3317,3720.9593
170.28,46.03,3727.7329,291.4944,15.0154,3653.4272
42.95,46.03,3697.0647,297.2086,16.7556,3587.7808
49.86,46.03,3700.9275,288.3367,24.7452,3511.8834
49.35,46.03,3656.3865,354.4953,28.4756,3501.9499
138.55,46.03,3633.5845,336.1866,32.0928,3475.5764
52.46,46.03,3617.4341,255.5611,27.0802,3442.2396
52.89,46.03,3589.4771,263.7845,25.215,3436.0416
56.24,46.03,3540.7046,240.172,16.5403,3441.3788
49.4,46.03,3509.6011,172.5819,25.4348,3373.884
49.71,46.03,3459.8618,191.2498,23.2944,3351.7766
49.38,34.42,3415.7097,162.5938,26.8768,3281.4563
49.06,34.42,3418.1025,230.5968,36.4381,3287.1812
48.21,34.42,3383.5276,191.4836,40.5285,3297.1829
48.36,34.42,3342.812,230.1649,36.4527,3260.6973
49.02,34.42,3321.8472,251.1668,33.6979,3221.8292
48.36,34.42,3292.2468,188.8286,32.4736,3255.7877
48.36,34.42,3248.4136,124.2998,32.7105,3184.3181
48.18,34.42,3249.1746,159.3782,37.1038,3115.2474
47.68,34.42,3210.4099,165.9811,35.5067,3164.803
47.66,34.42,3171.2319,161.3266,38.6264,3079.336
47.66,34.42,3154.4395,53.5812,39.9117,3030.4177
47.99,34.42,3118.25,66.0575,46.0807,2968.7226
85.46,31.17,3101.3198,83.1157,45.6362,2908.8019
84.23,31.17,3090.7954,48.6855,28.6906,2854.6871
84.23,31.17,3062.0083,-9.029,29.6957,2880.7392
85.4,31.17,3020.5874,31.1451,31.1163,2894.1421
319.5,31.17,3014.2178,12.792,29.5116,2824.9554
214.06,31.17,3003.3296,11.7637,29.9067,2841.8715
107.58,31.17,2962.1631,92.481,36.2303,2778.3139
86.81,31.17,2927.8887,67.6313,32.4137,2751.2897
85.85,31.17,2889.8364,120.1881,28.9009,2828.0472
85.56,31.17,2884.1707,141.8647,31.2181,2764.6781
85.56,31.17,2853.613,127.3826,30.3771,2719.395
85.53,31.17,2836.8589,72.1506,24.5199,2743.0152
85.33,27.46,2812.5884,92.9105,20.4007,2728.45
84.13,27.46,2794.2427,58.9341,23.1705,2716.7294
84.15,27.46,2754.7993,51.1336,22.5005,2703.6891
83.83,27.46,2733.2744,59.3162,23.5975,2669.9897
82.71,27.46,2704.6406,70.0766,23.008,2659.7264
84.49,27.46,2702.5603,61.7085,23.5169,2661.8256
80.39,27.46,2688.1816,91.0965,19.8699,2699.1406
80.39,27.46,2653.2295,49.2413,16.3515,2655.3132
80.32,27.46,2642.3611,69.1863,22.1287,2607.7011
78.04,27.46,2633.5154,35.81,18.8101,2535.3955
70.35,27.46,2587.7612,47.1255,22.6026,2549.23
70.35,27.46,2570.4653,56.308,24.2968,2551.2128
78.18,24.55,2560.2478,56.0845,20.8598,2547.3867
80.28,24.55,2557.1235,78.9325,12.5926,2535.0636
77.39,24.55,2543.9023,61.9468,11.3262,2517.0112
27.49,24.55,2525.5854,64.4647,12.5579,2472.1674
22.22,24.55,2507.0796,84.3518,12.0543,2419.9411
22.42,24.55,2481.5879,90.8483,14.4171,2386.0564
21.82,24.55,2478.635,128.6211,15.8102,2408.8976
21.17,24.55,2462.686,115.5937,16.637,2403.0789
20.89,24.55,2457.2156,62.1649,18.9987,2352.8991
20.56,24.55,2442.812,32.3707,24.8717,2339.032
19.93,24.55,2433.7839,109.294,21.4766,2375.5312
19.36,24.55,2409.3804,66.9281,17.0059,2339.6263
22.46,23.82,2394.8989,9.0684,18.4775,2295.6157
22.1,23.82,2373.3411,23.8548,19.8428,2289.0801
22.03,23.82,2375.207,80.773,16.7063,2326.6788
21.33,23.82,2358.428,28.5446,21.9329,2306.3539
21.13,23.82,2360.6421,23.5545,21.8905,2293.8477
21.13,23.82,2344.6855,97.3301,22.0232,2294.4001
20.14,23.82,2335.0679,41.0355,21.1348,2272.8283
20.12,23.82,2333.293,48.7768,21.7599,2283.2571
20.08,23.82,2312.0171,79.2741,18.8102,2282.9011
19.55,23.82,2301.8477,72.3218,15.2016,2309.5656
19.57,23.82,2308.3623,34.5496,12.987,2320.7695
19.16,23.82,2291.7219,20.8931,17.9837,2305.187
19.54,23.58,2286.4265,48.3247,17.0507,2261.6312
19.53,23.58,2278.3262,84.3368,15.9172,2262.0814
19.22,23.58,2291.8315,55.2357,15.8788,2254.7077
18.8,23.58,2269.7319,37.9043,16.826,2265.4514
18.75,23.58,2276.2822,80.6347,15.0353,2266.9987
18.74,23.58,2271.3843,16.1541,11.1103,2295.6649
18.71,23.58,2246.8159,-6.8093,10.4685,2290.5902
18.71,23.58,2253.5605,-24.0336,9.2277,2282.9289
18.69,23.58,2230.7522,-28.0098,9.4154,2295.941
18.68,23.58,2240.2544,-17.4066,9.0893,2275.2063
18.61,23.58,2225.1133,-16.9885,7.0715,2256.9392
17.77,23.58,2221.9399,-24.6732,6.8176,2278.6347
15.16,23.02,2212.0542,-9.562,6.7206,2274.3538
15.19,23.02,2224.6445,-19.1311,6.3075,2272.1002
15.17,23.02,2213.6748,-14.0784,5.8906,2268.9887
15.16,23.02,2232.23,-15.0016,7.7818,2294.4895
15.17,23.02,2230.0781,-1.0348,10.1258,2261.7805
15.16,23.02,2207.0103,8.0654,10.7827,2279.2994
15.17,23.02,2194.9229,6.8874,9.8879,2279.8033
15.16,23.02,2192.8762,0.9902,10.8709,2243.5102
15.13,23.02,2181.7256,10.4701,15.2142,2230.0685
14.33,23.02,2167.2632,9.7817,11.7071,2215.627
12.64,23.02,2172.0674,11.0539,15.9317,2207.6792
12.61,23.02,2170.7539,11.6499,19.695,2205.2635
15.11,22.52,2151.3223,11.7811,21.0425,2178.6998
18.08,22.52,2155.9634,10.7951,22.3333,2176.6626
18.06,22.52,2170.2263,1.5371,21.8034,2181.6113
17.68,22.52,2154.501,6.2294,21.0142,2179.6576
17.68,22.52,2140.1533,0.4599,19.276,2210.6852
18.1,22.52,2138.532,3.7015,22.6182,2223.6231
18.1,22.52,2145.8394,4.8068,24.5808,2162.5014
18.7,22.52,2132.5569,4.2557,25.3404,2134.9312
18.29,22.52,2128.9014,5.0474,25.5223,2137.24
18.1,22.52,2122.3413,4.2162,26.6037,2118.2274
18.08,22.52,2132.9568,7.022,25.1079,2092.3487
18.08,22.52,2116.2581,3.6519,24.939,2107.625
16.03,23.29,2142.0017,3.9696,25.6514,2111.08
17.13,23.29,2121.9897,8.2614,26.7816,2078.198
17.44,23.29,2156.8867,9.5369,26.9756,2091.031
17.41,23.29,2145.3613,8.4687,28.4769,2108.9262
17.38,23.29,2161.9546,8.8223,27.3429,2097.6491
17.42,23.29,2136.8042,9.0209,25.8494,2074.1304
17.44,23.29,2154.3442,9.0116,24.5966,2082.3699
17.46,23.29,2154.6958,9.433,24.7954,2092.8886
17.48,23.29,2136.0815,11.9588,24.6189,2087.7198
18.16,23.29,2151.6499,11.763,26.8787,2073.4557
18.15,23.29,2145.2319,10.945,26.219,2059.0922
18.78,23.29,2148.5391,11.5828,27.0732,2082.9063
15.18,24.29,2154.3608,11.2557,24.8295,2073.009
16.81,24.29,2170.9185,9.0789,25.2566,2115.3222
17.6,24.29,2207.2695,13.07,23.7535,2092.5752
17.62,24.29,2201.1001,11.8808,23.374,2153.9053
17.65,24.29,2222.281,15.7298,26.0253,2146.4264
17.68,24.29,2244.4863,14.4015,26.2475,2157.9093
17.62,24.29,2228.2825,17.2345,26.5211,2120.388
17.67,24.29,2235.0464,20.2128,26.2422,2146.0527
17.68,24.29,2241.8882,17.1789,25.8777,2158.9969
17.67,24.29,2266.9158,15.1868,22.7692,2131.3652
15.82,24.29,2263.8933,18.26,22.5718,2161.9999
16.39,24.29,2254.0503,16.508,22.7755,2151.8492
9.56,28.42,2263.9126,16.003,23.4696,2148.1198
9.48,28.42,2271.0996,15.7645,25.2452,2148.1797
15.02,28.42,2286.7024,16.5381,26.8206,2169.5822
15.8,28.42,2311.1414,18.4947,27.2409,2239.4543
16.91,28.42,2335.5901,18.8037,25.494,2260.3528
16.93,28.42,2289.6233,17.8374,25.8768,2294.2024
15.67,28.42,2300.1372,18.7188,26.839,2330.2985
15.79,28.42,2297.1843,18.7274,25.5833,2304.9676
15.75,28.42,2313.408,17.1149,26.0154,2294.8191
15.66,28.42,2303.304,17.2022,26.1903,2293.758
15.61,28.42,2303.3057,20.7078,26.4324,2328.1142
15.69,28.42,2309.2341,20.9834,25.3261,2355.5402
14.95,28.85,2297.1392,18.5557,25.6394,2298.7897
14.87,28.85,2324.3662,17.4904,30.5645,2306.1514
14.84,28.85,2341.0154,14.804,29.757,2325.6554
15.5,28.85,2343.9326,18.9987,29.5396,2351.6466
15.65,28.85,2349.0444,16.5404,30.5588,2394.5073
15.63,28.85,2358.6807,19.9137,31.2075,2448.5394
16.12,28.85,2360.7197,19.0411,29.8178,2383.4702
15.62,28.85,2336.9456,18.3891,29.4386,2378.5974
15.53,28.85,2362.2495,15.2258,29.1606,2368.6581
14.83,28.85,2361.467,18.7523,29.6691,2381.1429
14.81,28.85,2371.9478,20.1371,30.0794,2380.4972
14.84,28.85,2390.6135,16.9496,30.1255,2367.8152
15.57,32.79,2369.7417,15.9587,30.4211,2372.1938
16.18,32.79,2406.6143,12.6852,29.5712,2332.5118
16.13,32.79,2419.9924,13.6432,30.2194,2350.2244
16.13,32.79,2426.5093,14.2573,30.5582,2404.6177
16.13,32.79,2451.1155,16.3725,29.7851,2398.0959
16.14,32.79,2425.3984,14.9532,30.1496,2390.0696
16.76,32.79,2446.3862,15.5466,30.408,2389.3
16.65,32.79,2448.6301,15.9177,29.6866,2395.0818
16.77,32.79,2452.7163,15.9124,30.3445,2342.6296
17.13,32.79,2491.4541,17.2305,32.085,2339.9057
17.35,32.79,2472.4507,16.8757,31.0976,2359.5677
17.35,32.79,2494.4001,18.1583,30.0461,2388.1453
17.19,35.0,2492.5933,16.9904,32.1287,2402.2769
17.16,35.0,2475.4404,16.0329,35.6715,2377.0114
17.13,35.0,2519.1489,17.1752,35.4397,2429.1129
17.11,35.0,2495.8511,16.8699,35.167,2464.9633
17.11,35.0,2526.8381,16.1348,36.3122,2427.2277
17.27,35.0,2526.6914,18.2291,35.1793,2493.3434
17.29,35.0,2550.7197,16.0067,34.9315,2446.7166
17.39,35.0,2539.3538,16.985,34.6419,2463.9837
17.41,35.0,2546.5195,15.7319,33.8941,2486.3705
17.61,35.0,2554.0488,15.9978,31.3983,2503.7686
17.59,35.0,2557.0303,18.3315,33.7451,2544.2014
17.62,35.0,2576.8389,16.8522,34.6173,2516.6369
17.02,38.14,2591.9204,16.6065,34.4738,2546.5003
17.1,38.14,2601.9072,15.5232,34.616,2560.342
17.17,38.14,2620.7844,15.7153,33.6357,2514.2065
17.21,38.14,2631.24,16.6429,33.0901,2563.6983
17.42,38.14,2641.8315,17.3346,31.6659,2533.0841
17.82,38.14,2663.1128,19.4203,35.3822,2541.4541
17.84,38.14,2675.3931,18.3081,36.6402,2556.1349
18.18,38.14,2671.2617,20.4632,36.6495,2596.7721
18.16,38.14,2694.8281,18.3176,35.6553,2590.6875
18.19,38.14,2691.8521,16.5669,34.9048,2594.68
18.3,38.14,2727.5015,18.4779,34.2223,2605.949
18.32,38.14,2743.9961,18.1323,34.0706,2614.6462
18.21,40.44,2760.6089,18.6444,36.4682,2615.6283
17.8,40.44,2775.9814,17.5976,40.5569,2631.3435
17.88,40.44,2793.2717,18.6855,40.365,2652.5837
17.88,40.44,2778.1055,18.9151,40.8283,2679.3543
17.9,40.44,2819.6846,16.5562,40.6784,2688.3141
17.92,40.44,2830.7368,19.6388,40.7287,2716.6247
18.37,40.44,2848.8511,18.1126,40.1073,2743.6055
18.62,40.44,2844.4387,17.8269,40.4875,2767.4532
18.61,40.44,2896.3154,19.9854,40.35,2753.6388
19.69,40.44,2900.8931,17.9668,38.8559,2797.6495
19.86,40.44,2887.9238,20.2003,40.2459,2766.2851
20.0,40.44,2896.5339,21.0565,40.7574,2804.5981
19.69,42.22,2918.7119,20.3826,42.0561,2844.0581
19.73,42.22,2929.8203,20.9299,42.9399,2870.6896
19.85,42.22,2950.3042,20.1614,42.6247,2900.4553
19.73,42.22,2959.3911,20.4366,41.7118,2920.3736
19.91,42.22,2968.3499,19.4957,40.476,2887.167
20.08,42.22,2998.2898,21.6292,41.7677,2915.9051
21.83,42.22,2995.375,22.035,43.1915,2925.9963
22.34,42.22,3005.9614,22.8189,43.0875,2956.5003
26.03,42.22,3028.8982,21.1645,42.7351,2943.1699
22.26,42.22,3043.1646,21.7058,43.3886,2998.0741
21.04,42.22,3069.5537,21.6327,42.5934,3046.4716
21.67,42.22,3096.3252,21.6173,41.3882,3005.8817
22.26,43.34,3084.7383,19.7299,41.8561,3000.3252
22.28,43.34,3102.4709,20.6064,43.9827,2987.4437
23.07,43.34,3105.9521,21.1785,43.3909,3002.3971
22.24,43.34,3129.825,20.678,43.7881,3048.2454
23.16,43.34,3129.6194,20.5122,44.7307,3045.0655
25.03,43.34,3150.1125,21.2552,43.9411,3068.5102
23.12,43.34,3180.8633,21.3504,44.3371,3114.4669
22.9,43.34,3203.3306,21.4423,43.9003,3123.0462
22.68,43.34,3203.9385,21.7069,43.6504,3121.0848
23.22,43.34,3231.6943,23.4573,44.1343,3143.7458
27.2,43.34,3232.9849,23.534,44.277,3163.7196
26.73,43.34,3254.5867,22.7212,44.3687,3213.9271
24.22,54.06,3254.5281,22.9925,45.5343,3247.8741
25.78,54.06,3282.0571,24.121,45.3392,3236.9486
24.32,54.06,3292.9521,24.2559,45.7688,3229.325
26.95,54.06,3298.2334,23.5729,44.4024,3227.7924
27.15,54.06,3322.2891,22.6399,44.7947,3251.0089
26.99,54.06,3309.3508,25.0547,44.8706,3233.1355
26.28,54.06,3333.4126,23.4299,45.0315,3261.1388
26.39,54.06,3342.0566,25.743,45.4801,3307.3183
26.29,54.06,3350.4849,26.2348,45.8167,3331.7522
27.15,54.06,3367.1953,26.1076,45.4311,3333.5939
28.68,54.06,3352.5532,26.1244,46.0939,3347.9046
29.95,54.06,3370.3765,27.5424,45.5407,3341.0593
26.84,43.07,3370.311,26.6583,45.8744,3358.2821
24.3,43.07,3370.8386,25.7446,57.6953,3389.8015
25.62,43.07,3386.4746,26.6167,54.8337,3431.5199
25.59,43.07,3387.8992,28.5753,56.3673,3443.2361
25.6,43.07,3397.0259,28.3055,54.7611,3438.3882
26.16,43.07,3368.3394,28.9989,55.097,3457.0954
26.65,43.07,3387.7063,30.5859,54.8713,3428.8466
26.69,43.07,3366.334,28.715,57.0966,3431.8601
26.11,43.07,3369.2009,28.14,54.8864,3453.0416
24.4,43.07,3361.6292,28.1342,52.5631,3450.8751
24.4,43.07,3349.4297,29.4784,50.024,3471.5558
25.87,43.07,3349.8794,30.2488,51.1227,3445.6352
33.12,41.56,3348.1567,31.5266,51.1377,3460.9787
33.09,41.56,3333.0488,24.3192,35.379,3408.3329
30.0,41.56,3325.8018,27.8887,37.3049,3382.004
26.91,41.56,3310.3298,25.3568,36.6452,3381.6086
26.91,41.56,3293.1499,25.6539,37.1881,3401.1402
33.15,41.56,3255.7126,25.9443,32.7249,3402.9254
34.42,41.56,3258.3174,24.4326,31.2323,3351.7975
34.46,41.56,3249.9961,25.1097,31.5503,3339.5243
34.53,41.56,3226.6699,24.4743,38.0616,3283.6739
34.6,41.56,3205.2507,24.7624,42.1642,3250.3522
34.09,41.56,3207.6899,20.7001,40.6093,3231.1433
30.22,41.56,3188.012,19.8162,29.3081,3223.3288
32.21,35.01,3172.9255,21.953,33.1939,3191.3674
32.15,35.01,3156.6953,27.4363,30.8602,3200.9525
32.03,35.01,3126.5762,25.8134,34.8326,3176.1116
31.97,35.01,3140.2305,24.1607,36.6405,3159.3015
31.98,35.01,3139.6357,18.2427,36.8377,3124.0233
31.94,35.01,3110.5359,20.2835,33.1229,3091.7905
32.03,35.01,3108.9429,17.8402,28.277,3042.2045
32.03,35.01,3110.9546,17.5025,22.4061,3033.6232
31.86,35.01,3112.0212,23.1305,21.4509,3045.7122
31.73,35.01,3111.3647,22.6187,20.7279,3003.8829
32.0,35.01,3102.0933,22.4413,26.8379,2956.5607
32.27,35.01,3089.2844,21.6542,35.8594,2954.7623
60.33,30.34,3090.7676,22.341,28.5875,2924.7845
60.41,30.34,3068.897,25.1262,16.9319,2939.1908
88.32,30.34,3065.1802,24.3114,11.4482,2921.1459
39.17,30.34,3063.6553,24.029,9.2943,2858.3307
39.14,30.34,3044.1182,26.9677,15.4832,2867.4648
39.14,30.34,3020.769,26.404,25.4851,2877.3749
39.14,30.34,3010.7261,31.8829,27.7599,2825.8803
39.13,30.34,2993.9919,33.0024,28.0604,2832.9648
39.11,30.34,2968.9106,28.547,23.4099,2846.628
39.14,30.34,2950.8779,27.6556,25.3271,2861.8058
39.13,30.34,2939.3606,28.7454,21.4154,2886.0111
60.27,30.34,2906.9351,28.8449,19.3575,2870.876
31.73,27.62,2894.8811,29.013,24.2994,2839.9869
31.19,27.62,2870.2178,37.38,28.0511,2801.3074
30.5,27.62,2840.4619,33.7143,27.5918,2754.5491
28.6,27.62,2793.9102,47.6325,25.9898,2742.4554
27.14,27.62,2812.6167,39.5169,24.2061,2747.5124
26.88,27.62,2768.3247,32.444,20.9225,2753.5995
26.85,27.62,2769.106,31.0859,21.9631,2702.673
26.81,27.62,2735.7969,27.1888,21.0354,2697.1512
21.32,27.62,2719.6387,34.7148,22.209,2676.418
26.24,27.62,2695.801,35.9172,21.3307,2658.0704
26.25,27.62,2655.8494,26.8101,22.3869,2610.6383
25.41,27.62,2636.0859,32.7037,22.5842,2597.4082
30.11,26.29,2619.0645,39.8167,21.1768,2589.3814
29.68,26.29,2594.9824,32.8907,17.7676,2599.1057
26.31,26.29,2588.2336,35.0951,18.5336,2583.6077
21.86,26.29,2555.1863,36.1786,17.4065,2568.6053
21.85,26.29,2559.8267,28.8875,17.6436,2491.5896
21.89,26.29,2546.0249,24.0321,21.4083,2475.5961
22.29,26.29,2504.7488,25.198,22.1891,2407.2874
19.34,26.29,2504.6033,27.2131,21.5332,2432.4415
19.25,26.29,2457.2234,18.6212,20.166,2437.3163
19.12,26.29,2425.501,7.308,20.241,2409.9104
19.3,26.29,2425.0938,14.1972,18.8862,2423.6071
19.52,26.29,2385.2402,8.4921,17.8845,2352.2231
21.24,22.09,2369.165,12.7185,17.4852,2336.2496
160.05,22.09,2381.2261,14.6094,19.3221,2282.7139
33.63,22.09,2345.3455,18.4811,19.3337,2270.8309
22.63,22.09,2337.8584,21.3509,21.3817,2253.6548
24.99,22.09,2337.4834,18.9994,19.9849,2254.5647
22.57,22.09,2326.0215,17.203,19.4474,2268.0393
26.32,22.09,2301.9844,20.6466,19.4087,2288.4463
26.45,22.09,2268.511,19.6707,17.7546,2220.0674
26.32,22.09,2256.5732,18.3346,19.2802,2213.9395
24.48,22.09,2231.7078,25.0713,18.7533,2163.9796
22.05,22.09,2217.3809,22.5709,19.7276,2083.7683
21.26,22.09,2215.6226,27.4167,18.4688,2113.4233
22.13,21.75,2185.998,24.7416,18.6575,2061.0843
25.04,21.75,2172.7183,29.0641,14.8036,2028.6004
22.65,21.75,2166.4199,64.6117,18.6562,2037.9713
22.34,21.75,2155.6978,46.7161,15.2548,2032.5643
22.03,21.75,2144.2478,27.1263,16.1323,2042.5027
22.03,21.75,2133.3828,27.176,17.6651,2058.5415
22.53,21.75,2129.5232,6.1961,18.2906,2076.423
22.08,21.75,2103.197,17.3164,18.0019,2066.6192
22.07,21.75,2101.6094,0.8785,16.8895,2012.7211
22.05,21.75,2088.1138,13.8219,16.3722,2005.5925
22.01,21.75,2079.4014,8.5494,16.533,1959.3619
22.05,21.75,2074.7363,-1.0527,17.1167,1954.551
22.07,20.68,2078.3809,13.4539,16.991,1956.734
21.12,20.68,2061.0176,25.5834,16.9446,1947.7617
21.35,20.68,2071.1455,8.8047,15.93,1951.4088
21.33,20.68,2061.978,13.6778,15.9596,1948.0577
20.97,20.68,2053.3379,5.5816,15.5755,1935.2236
21.08,20.68,2053.5632,8.0576,18.6813,1930.551
20.27,20.68,2034.0461,19.6977,20.8962,1911.2194
19.53,20.68,2030.8047,1.267,17.6586,1956.987
18.84,20.68,2014.3582,21.8077,19.5108,1923.3404
19.38,20.68,2003.8708,21.0492,16.6101,1955.4509
20.16,20.68,1991.0859,-19.4395,15.9115,1952.1503
20.83,20.68,1984.0112,20.2468,17.5001,1959.6897
20.29,20.54,1988.9733,-8.3424,18.5603,1946.5493
19.35,20.54,1974.9948,0.0458,17.1023,1969.3563
19.35,20.54,1992.4524,25.0384,17.207,1948.9653
19.29,20.54,1975.0027,4.2706,17.7785,1971.2281
19.32,20.54,1977.4413,32.6516,19.6325,1950.8002
19.61,20.54,1975.8679,26.2119,16.462,1958.1297
20.05,20.54,1981.8975,17.0655,14.8048,1967.4054
19.82,20.54,1973.0178,37.5697,17.2748,1940.2269
18.75,20.54,1962.4033,-0.0417,17.1089,1937.2058
18.75,20.54,1973.8315,26.1724,19.4098,1907.6961
18.81,20.54,1962.7185,35.6653,17.5747,1921.8995
18.84,20.54,1969.7921,7.6053,17.7615,1922.4787
18.96,21.71,1955.8054,17.7843,18.531,1898.2248
18.84,21.71,1962.5613,26.4056,18.5216,1915.1781
18.74,21.71,1958.9646,18.7264,18.5067,1894.73
19.0,21.71,1971.8196,16.6361,21.6169,1916.5026
18.88,21.71,1974.5254,15.2527,21.7902,1903.512
18.9,21.71,1982.4272,18.5458,19.825,1926.389
18.91,21.71,1980.7562,15.499,18.693,1962.9879
19.54,21.71,1999.9135,12.7223,19.0032,1970.0301
19.54,21.71,1999.7839,14.075,20.0068,1956.3635
19.53,21.71,1981.5862,13.2739,19.1779,1964.1806
19.34,21.71,1985.4587,12.9279,20.8044,1964.9314
19.38,21.71,1988.2056,8.652,19.8908,1970.4314
21.59,23.23,1988.9392,11.3729,19.5779,1983.7034
22.13,23.23,1995.9873,19.9587,21.3384,1964.2647
22.08,23.23,2021.3173,12.9193,21.1371,1974.6148
